Amount,CBK,hour,day_of_week,card_txn_count
67.2,0,22,4,1
104.5,0,17,4,1
156.8,0,13,0,1
190.4,0,13,3,1
77.0,0,10,0,1
30.0,0,14,6,1
70.0,0,13,3,1
161.0,0,14,4,1
23.0,0,6,5,1
34.5,0,11,3,2
88.0,0,22,1,1
165.0,0,13,4,1
198.0,0,16,5,1
5.0,0,1,1,3
630.0,0,11,0,1
198.0,0,10,4,1
78.4,0,15,0,2
132.0,0,18,2,1
1060.0,0,20,3,3
207.0,0,10,2,1
286.0,0,23,6,3
99.0,0,14,4,2
104.5,0,18,1,1
148.5,0,23,6,1
92.0,0,11,3,1
46.0,0,15,4,1
23.0,0,0,2,2
145.6,0,16,2,1
187.0,0,9,2,1
92.0,0,14,2,2
23.35,0,16,4,1
50.0,0,21,6,3
110.0,0,11,3,1
89.6,0,7,0,1
138.0,0,13,2,2
86.0,0,12,0,1
143.0,0,19,3,2
35.01,0,9,4,1
145.6,0,13,0,3
15.0,0,23,0,2
212.13,0,19,0,6
111.65,0,19,0,1
172.5,0,19,4,1
10.0,0,17,6,2
88.0,0,21,3,1
78.4,0,17,2,2
112.0,0,17,0,1
23.0,0,19,0,1
77.0,0,17,3,4
198.0,0,17,4,2
49.5,0,8,5,1
16.5,0,22,1,3
34.5,0,16,5,1
73.34,0,14,3,1
30.45,0,15,1,3
231.0,0,12,3,1
253.0,0,23,3,1
69.0,0,21,3,1
88.0,0,18,4,1
78.4,0,17,3,1
112.0,0,19,1,1
88.0,0,19,4,1
18.34,0,18,4,2
20.0,0,10,2,2
402.5,0,17,4,2
110.0,1,11,3,5
100.8,0,18,5,1
60.0,0,10,5,1
44.0,0,14,2,1
403.2,0,16,0,1
92.0,0,0,0,1
176.0,0,10,3,1
156.8,0,19,0,1
179.2,0,18,2,1
145.6,0,11,2,1
154.0,0,19,2,1
46.0,0,15,1,1
46.0,0,12,0,1
172.5,0,12,4,1
161.0,0,12,0,1
49.5,0,13,5,1
112.0,1,21,1,5
92.0,0,10,5,1
264.0,0,21,4,1
29.34,0,23,2,4
10.0,0,8,2,1
55.0,0,20,4,1
89.6,0,10,2,3
104.5,0,20,2,1
198.0,0,0,4,1
345.0,0,22,4,3
132.0,0,22,4,2
23.0,0,18,1,3
110.0,0,17,4,1
99.0,0,22,2,3
55.0,0,17,1,4
110.0,0,8,3,1
297.0,0,2,5,1
134.4,0,22,2,1
55.0,0,15,4,1
57.5,0,16,5,2
132.25,0,19,0,2
184.0,0,20,2,2
40.0,0,17,1,1
36.66,0,18,1,1
92.0,0,12,1,1
160.0,0,10,0,1
112.0,0,15,0,1
168.0,0,12,0,2
23.0,0,12,1,1
264.5,0,14,2,2
20.0,0,16,1,1
145.6,0,8,2,1
67.2,0,21,1,2
34.5,0,13,4,1
57.5,0,11,3,1
123.2,1,16,5,9
156.8,0,19,3,1
132.0,0,22,1,2
224.0,0,16,1,1
132.0,0,20,4,1
172.5,1,19,3,5
104.5,0,15,2,1
99.0,0,21,3,1
77.0,0,18,2,1
46.0,1,17,3,4
67.2,0,0,4,1
138.0,0,8,3,1
67.2,0,12,2,1
84.0,0,16,3,2
360.0,0,15,5,2
172.5,0,8,4,1
15.8,0,22,3,1
35.0,0,12,2,1
285.6,0,8,3,1
15.0,0,12,0,1
138.0,0,14,2,1
209.0,0,21,4,1
145.6,0,20,0,2
121.0,0,14,4,1
154.0,0,20,2,1
198.0,0,16,4,1
143.0,0,13,2,1
132.0,0,21,0,1
154.0,0,23,3,1
110.0,0,22,2,1
46.0,0,17,2,1
67.2,0,22,6,1
220.0,0,18,4,1
160.0,0,18,4,1
336.0,0,18,4,2
56.0,0,14,2,1
92.0,0,15,4,1
99.0,0,19,4,1
219.8,0,13,0,2
69.0,0,10,1,1
242.0,0,8,6,1
268.8,0,12,0,1
172.5,0,12,4,1
46.0,0,15,3,2
154.0,0,16,4,1
195.5,0,13,4,1
100.8,0,19,4,1
99.0,0,19,4,1
143.0,0,16,1,1
33.0,0,16,4,1
154.0,0,21,3,3
352.0,0,0,5,1
30.0,0,12,5,1
88.0,0,19,4,3
69.0,0,12,3,2
77.0,0,23,1,1
201.25,1,22,0,4
111.65,0,14,4,1
99.0,0,11,3,1
69.0,0,14,4,1
63.94,0,18,1,1
18.34,1,19,4,6
103.5,0,12,0,2
10.0,0,11,6,1
280.0,0,16,5,2
88.0,0,20,1,1
138.0,0,16,2,1
168.0,0,20,6,1
246.6,0,21,5,1
77.0,0,17,1,2
123.3,0,21,6,1
380.8,0,11,4,1
145.6,0,0,3,1
23.0,0,10,0,1
112.0,0,9,1,1
69.0,0,14,4,1
35.01,0,15,5,1
184.0,0,11,5,1
84.0,0,19,1,1
143.0,0,13,2,2
132.25,0,19,0,4
165.0,0,22,0,1
112.0,0,16,0,1
77.0,0,17,3,4
630.0,0,13,0,1
154.0,0,17,1,1
55.0,0,10,4,1
345.0,0,12,4,1
23.0,0,20,3,1
77.0,0,11,2,2
20.0,0,15,4,1
57.5,0,14,4,2
103.5,0,18,2,1
10.0,0,13,1,2
138.0,0,11,2,1
31.59,0,13,6,1
36.66,0,12,6,1
55.0,0,0,4,1
154.0,0,16,4,3
27.5,0,22,0,2
253.0,1,0,2,5
72.0,0,23,4,1
45.2,0,22,4,1
220.0,0,18,0,1
69.0,0,17,1,2
74.16,0,17,4,1
77.0,0,22,2,1
70.0,0,15,4,1
33.0,0,21,5,1
67.2,0,18,0,2
57.5,0,15,1,1
34.5,0,20,5,1
145.6,0,20,2,1
99.0,0,12,4,1
132.0,0,17,3,1
828.0,0,19,2,6
77.0,0,10,0,1
16.5,0,13,1,2
10.0,0,20,5,2
70.0,0,11,5,1
154.0,0,21,3,1
82.5,0,11,3,1
99.0,0,12,4,1
40.5,0,0,2,1
31.59,0,15,4,1
92.0,0,9,2,2
34.5,0,16,3,2
103.5,0,15,6,1
148.5,0,22,6,2
5.0,0,20,3,2
154.0,0,10,1,1
207.0,0,11,2,1
93.15,0,18,4,1
187.0,0,10,0,2
143.0,0,15,0,1
55.0,0,13,1,2
78.4,0,22,6,1
57.5,1,15,1,6
78.4,0,13,1,1
308.0,0,11,4,1
143.0,0,11,5,1
89.6,0,0,1,1
89.6,0,22,3,1
145.6,0,21,4,3
33.0,0,11,5,1
187.0,0,22,3,2
46.0,0,11,4,1
115.0,0,18,5,1
132.25,0,18,0,2
46.0,0,10,2,1
143.0,0,15,0,1
291.2,0,17,3,1
44.8,0,16,0,2
184.0,0,19,0,1
104.5,0,18,4,1
242.0,0,11,3,1
154.0,0,18,4,1
37.6,0,15,2,1
112.0,0,16,0,1
35.2,0,15,2,1
308.0,0,22,3,1
46.0,1,14,3,4
23.0,0,19,4,1
17.51,0,16,1,1
154.0,0,15,4,3
517.5,0,14,2,1
66.0,0,21,5,2
440.0,0,14,4,1
69.0,1,18,4,1
123.3,0,13,5,1
28.0,0,21,3,1
176.0,0,14,4,1
132.0,0,21,4,1
70.0,0,18,5,1
77.0,0,14,4,1
78.4,0,22,2,1
1908.0,0,14,3,2
69.0,0,12,4,1
46.0,0,17,3,1
110.0,0,7,2,3
425.6,0,21,1,1
70.0,0,14,0,1
20.0,0,20,2,1
44.0,0,19,4,1
112.0,0,11,5,2
172.5,0,18,4,3
99.0,0,18,4,1
77.0,0,0,2,1
184.0,0,13,5,1
132.0,0,12,4,1
92.0,0,19,4,2
73.34,0,22,5,2
145.6,0,19,6,2
70.0,0,14,0,1
82.5,0,19,4,1
121.0,0,11,3,2
112.0,0,11,4,2
88.0,0,12,5,2
154.0,0,10,1,2
34.5,0,19,5,4
268.8,0,13,0,2
23.0,0,20,1,1
36.54,0,16,4,1
56.0,0,15,2,1
132.0,0,17,4,1
308.0,0,21,3,1
58.36,0,12,3,1
154.0,0,13,0,1
104.5,0,17,6,1
34.5,0,17,1,2
55.0,0,22,1,1
10.0,0,19,5,1
10.0,0,14,5,3
154.0,0,13,2,5
5.0,0,10,4,1
241.5,0,13,4,2
44.8,0,11,0,1
33.0,0,13,4,2
40.0,0,21,4,1
396.0,0,13,4,1
80.5,0,16,4,1
99.0,0,16,4,1
88.0,0,18,4,1
336.0,0,3,5,1
99.0,0,12,3,1
88.0,0,8,3,2
154.0,1,0,4,2
258.5,0,13,4,1
34.5,0,16,4,2
77.0,0,0,1,1
630.0,0,10,0,1
89.6,0,19,1,1
132.0,0,9,4,1
77.0,0,17,4,1
154.0,0,18,4,1
483.0,1,9,3,2
121.0,0,14,4,1
154.0,0,22,3,1
112.0,0,23,3,2
27.0,0,11,2,2
132.25,0,18,0,1
304.75,1,23,0,12
154.0,0,19,0,1
33.0,0,12,4,1
50.75,0,9,4,1
92.0,0,0,3,2
35.53,0,17,3,1
231.0,0,23,3,1
264.0,0,12,0,2
46.0,0,11,0,1
15.0,0,15,5,2
82.5,0,12,4,1
88.0,0,23,2,1
88.0,0,13,5,1
23.0,0,18,4,1
92.0,1,2,4,2
99.0,0,20,3,1
34.5,0,13,5,1
69.0,0,22,3,1
154.0,0,17,1,1
67.2,0,13,2,1
264.5,0,20,0,1
92.0,0,23,6,1
10.0,0,21,4,2
121.0,0,14,4,1
62.1,0,19,3,2
264.0,0,15,5,1
220.0,0,17,1,1
112.0,1,11,3,3
121.0,0,18,4,1
280.0,0,22,1,3
154.0,0,18,4,1
143.0,0,0,5,2
92.0,0,14,6,1
46.0,1,17,3,4
134.4,0,11,1,1
143.0,0,8,2,1
168.0,0,20,3,2
69.0,0,15,2,1
132.0,0,14,2,1
112.0,0,13,3,1
69.0,0,20,2,1
46.0,0,23,3,2
78.4,0,23,1,1
123.3,0,17,6,1
80.5,0,15,1,1
143.0,0,20,6,1
23.0,0,21,3,1
143.0,0,10,0,2
73.34,0,22,4,3
89.6,0,11,4,1
25.0,0,21,3,1
264.5,0,18,0,1
172.5,1,15,3,3
28.75,1,16,0,3
110.0,0,20,2,3
291.2,0,15,6,1
308.0,0,10,1,1
220.0,0,16,4,1
16.5,0,22,3,2
69.0,0,13,3,1
154.0,0,12,4,1
83.0,0,12,2,1
55.82,0,12,1,1
67.2,0,16,1,1
46.0,0,15,5,1
89.6,0,11,4,1
23.0,0,9,2,1
81.71,0,18,6,1
154.0,0,20,3,1
96.0,0,17,2,1
104.5,0,17,2,1
134.4,0,9,0,1
672.0,0,19,4,1
112.0,0,21,3,1
48.0,0,17,1,2
132.25,0,21,0,2
46.0,0,13,3,1
46.0,0,12,2,1
110.0,0,18,4,3
172.75,0,12,3,1
330.0,0,20,4,1
462.0,1,0,4,1
264.5,0,23,0,2
52.53,0,14,3,2
99.0,0,12,4,2
16.5,0,22,3,1
35.0,0,14,2,2
88.0,0,19,3,2
100.8,0,18,4,1
156.8,0,15,3,1
25.0,0,7,3,1
88.0,0,17,2,1
308.0,0,19,0,1
34.5,0,20,3,3
145.6,0,20,0,1
18.34,0,22,1,2
69.0,0,9,4,2
154.0,0,15,4,1
275.0,0,11,1,2
27.0,0,9,4,1
172.5,0,19,4,1
112.0,0,22,3,1
138.0,0,22,1,2
57.5,1,15,1,6
33.0,0,22,3,1
506.0,1,12,0,3
143.0,0,16,1,1
99.0,0,11,3,1
46.0,0,14,4,3
143.0,0,19,2,2
220.0,0,18,4,1
96.42,0,20,5,2
10.0,0,21,6,1
46.0,0,13,1,1
184.0,0,13,4,1
40.0,0,10,6,2
66.0,0,17,2,2
35.01,0,19,5,1
46.69,0,16,4,1
172.5,1,23,2,8
102.6,0,11,0,1
46.0,0,17,3,1
154.0,0,1,5,1
46.0,0,15,1,1
23.0,0,17,4,1
23.0,0,20,4,1
198.0,0,23,4,1
20.0,0,21,2,1
78.4,0,23,1,1
10.0,0,17,1,1
198.0,0,10,4,1
103.5,0,14,2,1
67.2,0,14,0,1
440.0,0,22,0,1
250.0,0,16,4,2
70.44,0,15,6,1
34.5,0,18,4,2
67.2,0,19,0,1
148.5,0,19,6,1
134.4,0,12,0,1
55.82,0,19,2,1
70.0,0,21,4,1
143.0,0,19,2,1
297.0,0,11,3,2
120.75,0,17,3,1
134.4,0,15,0,1
77.0,0,17,3,2
70.0,0,14,6,2
110.0,0,16,4,2
86.0,0,21,4,1
112.0,1,18,1,1
78.4,0,16,0,1
550.0,0,18,4,1
95.2,0,8,4,2
121.0,0,19,4,1
69.0,0,10,2,1
46.69,0,19,1,1
78.4,0,12,0,2
120.0,0,18,4,1
24.0,0,23,1,1
88.0,0,10,6,1
154.0,0,21,2,1
65.3,1,19,0,8
92.0,0,13,5,1
18.34,0,15,0,1
78.4,0,21,1,2
207.0,0,11,2,1
143.0,0,12,2,1
78.4,0,14,0,2
92.0,0,9,3,1
92.0,0,13,4,1
55.0,0,10,0,1
154.0,0,8,4,1
16.5,0,18,5,1
40.0,0,17,0,1
201.6,0,13,3,1
23.0,0,17,1,1
103.5,0,10,2,1
308.0,0,16,1,4
179.2,0,0,5,1
82.5,0,20,3,1
165.0,1,14,5,4
131.0,0,14,1,1
308.0,0,22,0,1
132.0,1,17,4,3
16.5,0,0,5,1
115.5,0,10,3,1
104.5,0,11,4,1
99.0,0,22,4,1
345.0,0,15,4,1
220.0,0,22,4,2
57.5,0,16,5,3
187.0,0,17,3,1
34.5,0,17,2,5
17.24,1,13,1,8
134.4,0,12,0,1
156.8,0,17,3,1
27.5,0,16,2,1
528.0,0,19,4,1
66.0,0,19,1,8
95.91,0,14,1,1
121.0,0,20,3,1
154.0,0,20,0,1
132.0,0,14,4,2
35.0,0,14,5,2
660.0,0,21,1,1
134.4,0,9,2,1
77.0,0,23,3,1
88.0,0,17,4,1
31.05,0,9,3,1
110.0,0,18,3,1
99.0,0,0,3,1
69.0,0,18,5,1
138.0,0,19,5,1
92.0,0,0,3,2
23.0,0,19,2,1
148.5,0,22,6,1
46.0,0,22,6,1
69.0,0,14,4,1
55.0,0,17,1,2
24.0,0,16,1,1
154.0,0,11,2,1
257.6,0,18,0,1
143.0,0,10,1,1
88.0,0,21,2,3
55.0,0,20,4,1
55.0,0,13,1,1
308.0,0,20,1,1
231.0,0,23,4,2
78.4,0,14,0,2
154.0,0,15,0,1
216.0,0,12,1,1
38.5,0,8,1,1
60.0,0,17,3,3
308.0,0,18,4,1
34.5,0,21,3,1
20.0,0,20,2,2
190.4,1,0,0,2
302.4,0,11,0,1
352.0,0,15,1,1
57.5,1,11,4,4
506.0,1,0,2,5
77.0,0,14,4,1
70.0,0,20,5,2
69.0,0,15,4,1
89.6,0,0,2,3
5.0,0,21,3,2
15.0,0,15,4,1
44.0,0,21,1,1
15.0,0,12,6,1
46.0,1,16,4,3
231.0,0,17,6,1
46.0,0,22,3,1
224.0,0,18,2,1
462.0,0,10,1,1
630.0,0,10,0,2
134.4,0,0,1,1
537.6,0,0,5,1
154.0,0,14,4,1
23.0,0,20,6,1
34.5,0,21,3,1
134.4,0,8,3,1
172.5,0,21,3,4
55.27,0,13,4,1
23.0,0,10,6,1
69.0,0,16,2,5
253.0,0,21,0,1
73.07,0,12,1,3
144.0,0,14,1,2
57.5,0,21,6,1
112.0,0,9,1,4
99.0,0,9,4,2
198.0,0,16,0,1
121.0,0,19,1,1
55.0,0,16,3,1
154.0,0,11,1,1
341.0,0,18,2,1
57.46,0,13,0,1
264.0,0,13,1,2
336.0,0,20,4,1
78.4,0,18,2,1
440.0,0,20,4,1
70.0,0,21,4,1
154.0,0,15,4,1
92.0,0,11,4,1
46.0,0,11,1,1
156.8,0,4,1,1
112.0,0,19,4,1
25.0,0,13,1,1
319.0,0,13,5,1
23.0,0,12,4,1
78.4,0,15,5,1
172.5,0,15,4,1
25.0,0,16,3,2
70.0,0,19,2,1
46.0,0,22,3,1
345.0,0,10,4,1
154.0,0,17,3,1
121.0,0,17,4,3
77.0,0,23,0,1
110.0,0,21,1,1
28.75,0,13,0,2
79.31,1,19,0,8
23.0,0,11,4,1
62.1,0,22,1,1
154.0,0,22,2,1
33.0,0,11,4,1
99.0,0,12,5,1
10.0,0,20,3,3
103.5,0,15,2,1
78.4,0,12,0,1
70.0,0,13,4,1
198.0,0,20,2,1
112.0,0,12,6,1
77.0,0,15,5,3
71.05,0,12,1,1
145.6,0,19,3,1
69.0,0,17,0,2
154.0,0,22,3,1
23.0,0,22,3,1
168.0,0,1,5,3
143.0,0,18,2,1
46.0,0,18,4,1
138.0,0,21,1,1
46.69,0,17,0,1
88.0,0,20,3,1
78.4,0,22,0,2
46.0,0,19,6,1
179.2,0,19,5,3
44.8,0,14,0,1
20.0,0,13,5,1
425.6,0,14,1,1
110.0,0,0,4,2
92.0,0,18,2,1
121.0,0,13,4,1
102.6,0,11,5,1
99.0,0,18,2,1
132.0,0,15,6,1
55.0,0,17,5,1
30.45,1,22,1,5
154.0,0,22,2,1
69.0,0,1,0,2
165.0,0,22,0,1
88.0,0,7,2,2
69.0,0,10,5,1
308.0,0,14,4,1
56.0,0,19,6,1
99.0,0,14,4,1
77.0,0,18,2,1
77.0,0,23,1,1
126.5,0,18,1,1
73.34,0,22,5,2
20.0,0,10,1,1
201.25,0,18,0,1
418.0,1,14,5,4
67.2,0,23,2,1
143.0,0,17,4,1
69.0,0,11,3,1
62.1,0,12,0,2
23.0,0,22,1,1
123.3,0,18,4,1
184.0,0,20,1,1
134.4,0,18,5,1
143.0,0,19,5,1
23.0,0,1,4,1
77.0,0,17,1,1
112.0,0,22,0,1
308.0,0,20,2,2
34.5,0,18,5,1
23.0,0,12,2,2
92.0,0,20,0,1
77.0,0,18,5,4
241.5,0,11,2,1
172.5,0,7,3,2
176.0,0,14,4,1
352.0,0,18,1,3
10.0,0,17,3,1
92.0,0,15,4,1
82.5,0,17,0,1
62.1,0,18,0,1
88.0,0,20,2,1
138.0,0,13,6,2
190.4,0,1,1,3
66.0,0,22,3,1
198.0,0,15,3,1
112.0,0,21,5,3
154.0,0,18,3,1
23.0,0,23,3,1
66.0,0,11,4,2
660.0,0,18,0,1
121.0,0,10,3,1
123.2,1,17,5,3
5.0,0,21,5,1
308.0,0,18,1,1
15.0,0,15,6,1
134.4,0,18,3,1
46.0,1,14,3,4
145.6,0,18,4,1
176.0,0,10,3,1
115.0,0,19,3,1
46.0,0,11,4,1
77.0,0,17,3,3
123.3,0,18,4,1
123.2,0,23,3,1
20.0,0,10,3,1
126.5,0,18,4,1
57.5,0,13,2,5
345.0,0,23,0,3
62.1,0,13,6,1
88.0,0,0,3,1
138.0,0,13,1,1
99.0,0,21,3,1
46.0,0,16,2,1
172.5,0,14,4,1
77.0,0,21,3,1
70.0,0,1,4,1
89.6,0,20,2,1
132.0,0,22,2,2
330.0,0,23,3,1
77.0,0,15,3,1
77.0,1,18,2,2
165.0,0,16,4,1
268.9,0,15,3,1
53.0,0,12,4,1
143.0,0,15,1,1
123.58,0,9,4,1
319.0,0,19,2,1
77.0,0,17,3,3
190.0,0,14,5,2
110.0,1,12,5,20
10.0,0,14,4,1
55.0,0,11,2,1
34.5,0,19,5,1
49.5,0,15,1,1
336.0,0,12,5,1
112.0,0,23,1,3
20.0,0,13,5,1
286.0,0,17,6,1
62.1,0,18,1,1
275.0,0,19,3,1
44.8,0,14,2,3
28.75,0,22,3,1
23.0,0,18,0,1
69.0,0,14,5,1
74.85,0,10,3,1
154.0,0,18,1,1
78.15,1,20,0,3
120.75,0,12,3,2
88.0,0,18,3,1
92.0,0,18,3,1
107.21,0,21,3,1
132.0,0,19,5,1
88.0,0,14,5,2
25.0,0,18,5,1
176.0,0,19,4,1
89.6,0,16,1,1
902.0,0,20,2,1
77.0,0,19,3,3
99.0,0,22,4,1
154.0,0,14,1,1
159.5,0,18,4,1
145.6,0,18,0,2
66.0,0,14,1,1
110.0,0,21,6,1
123.3,0,14,3,2
57.5,0,19,4,2
264.0,0,20,4,1
172.5,1,15,3,3
23.0,0,0,2,1
110.0,0,14,4,1
78.4,0,9,3,1
187.0,0,20,2,1
34.5,0,20,3,2
20.0,0,11,6,1
92.0,0,13,2,1
2.1,0,18,5,1
470.0,0,14,4,2
88.0,0,17,4,1
235.2,0,18,2,1
55.0,0,10,2,1
207.0,0,17,2,1
35.01,0,15,2,1
88.0,0,9,5,1
168.0,0,19,1,1
20.0,0,16,5,2
190.4,0,17,4,1
132.25,0,18,0,1
89.6,0,11,4,1
154.0,0,15,0,1
297.0,0,20,0,1
17.24,1,1,1,3
154.0,0,21,0,1
143.0,0,17,4,2
138.0,0,19,5,1
46.0,0,22,1,1
154.0,0,18,0,1
630.0,0,15,0,1
143.0,0,23,2,1
201.6,0,0,4,2
46.0,1,15,4,20
16.5,0,21,0,1
35.53,0,8,3,1
104.5,0,15,0,1
216.0,0,20,2,1
89.6,0,17,0,1
46.0,0,13,5,5
55.0,0,17,4,2
55.0,1,16,0,12
31.05,0,14,2,1
77.0,0,1,4,1
134.4,0,23,0,3
88.0,0,21,4,1
286.0,0,22,6,1
30.0,0,17,0,1
34.5,0,19,4,1
179.2,0,13,1,1
60.0,0,14,4,2
134.4,0,19,5,1
114.94,0,12,6,1
156.8,0,10,5,1
53.0,0,22,3,1
10.0,0,21,5,2
176.0,0,13,1,1
172.5,0,10,4,1
207.0,0,14,2,3
425.6,0,17,0,1
55.0,0,14,5,1
95.2,0,13,2,3
78.4,0,12,3,1
200.0,0,20,5,3
110.0,0,19,0,1
20.0,0,23,3,1
17.24,0,13,1,8
220.0,0,14,1,1
190.4,1,15,2,5
88.0,0,9,3,1
190.4,0,0,1,1
132.0,0,15,4,1
99.0,0,11,3,1
99.0,0,21,3,1
143.0,0,14,4,1
123.2,1,16,5,9
31.59,0,13,5,1
10.0,0,19,5,1
154.0,0,14,4,1
100.8,0,18,3,1
78.4,0,13,0,2
209.0,0,18,4,1
15.0,0,10,5,1
179.2,0,20,3,1
88.0,0,10,0,1
143.0,0,15,2,1
104.5,0,16,3,1
70.0,0,0,5,1
224.0,0,12,2,2
403.2,0,9,3,1
51.49,0,18,6,1
55.82,0,17,5,2
308.0,0,19,0,1
55.82,0,14,3,1
23.0,0,11,1,1
20.0,0,12,5,1
112.0,0,9,2,1
88.0,0,18,3,2
115.0,0,18,4,3
92.0,0,21,0,1
67.2,0,12,4,1
80.5,0,14,6,3
46.0,1,15,4,4
49.5,0,16,4,1
201.6,0,19,0,1
154.0,0,16,0,2
308.0,0,18,2,1
60.89,0,9,1,1
46.0,0,10,4,1
55.0,0,20,2,1
89.6,0,8,3,1
92.0,0,23,3,2
92.0,0,13,1,1
154.0,0,18,4,2
201.25,0,18,0,1
825.0,0,17,0,2
235.2,0,8,1,1
80.5,0,18,4,2
154.0,0,20,1,1
360.0,0,10,3,1
103.5,0,21,2,1
116.72,0,20,3,2
190.4,0,14,5,2
33.0,0,18,4,1
123.3,0,22,0,1
165.0,1,18,4,3
582.4,0,21,4,2
264.0,0,22,4,1
99.0,0,19,1,1
34.5,0,16,0,1
250.0,1,16,6,20
92.0,0,21,4,1
104.5,0,15,4,1
112.0,0,15,6,1
297.0,0,13,2,1
27.5,0,21,2,1
55.0,0,23,3,2
31.05,0,0,3,1
154.0,0,12,2,3
115.5,0,10,3,1
134.4,0,19,5,3
77.0,0,19,3,2
13.5,0,16,4,1
172.5,1,23,2,8
88.0,0,18,4,2
48.0,0,11,6,1
22.0,0,12,1,2
220.0,1,20,2,4
121.0,0,11,4,1
69.0,0,16,4,1
78.4,0,17,1,1
115.5,0,10,3,1
66.0,0,21,5,2
103.5,0,10,2,2
99.0,0,9,2,1
336.0,0,15,4,1
99.0,0,17,1,1
111.65,0,20,2,3
34.5,0,8,1,1
207.0,0,15,2,1
145.6,0,11,4,1
308.0,0,22,1,2
120.0,0,13,4,1
88.0,0,13,5,1
35.53,0,21,2,1
154.0,0,22,3,1
132.0,0,12,4,1
88.0,0,12,4,1
24.0,0,17,1,1
43.0,0,0,3,1
154.0,0,1,2,2
264.0,0,23,3,2
336.0,0,19,4,4
112.0,0,16,6,3
23.0,0,12,2,1
55.0,0,15,5,3
99.0,0,19,2,2
44.8,0,15,1,1
123.2,0,19,5,2
110.0,1,12,5,6
80.5,0,13,0,1
257.6,0,22,1,1
112.0,0,19,0,1
440.0,0,11,1,2
49.63,0,19,6,1
132.0,0,14,3,1
352.0,0,13,1,1
54.6,0,20,2,1
187.0,0,13,4,1
341.0,0,9,2,1
34.5,0,16,2,1
72.8,0,21,0,2
134.4,0,13,3,2
80.5,0,20,1,1
77.0,0,18,4,1
99.0,0,15,5,2
132.0,0,15,2,1
63.16,0,15,3,1
247.5,0,19,4,1
268.8,0,19,1,1
110.0,0,17,2,1
70.0,0,14,1,1
143.0,0,11,2,1
115.0,0,10,2,1
78.4,0,19,3,1
250.0,1,16,6,20
154.0,0,22,0,1
154.0,0,17,0,1
230.0,0,17,5,2
20.0,0,18,1,1
132.0,0,23,4,2
25.0,0,18,6,1
104.5,0,12,1,1
156.8,0,14,3,1
172.5,0,22,4,1
33.0,0,21,0,1
190.4,0,16,5,1
89.6,0,10,3,2
23.0,0,21,3,1
112.0,0,13,0,2
880.0,0,19,5,1
660.0,1,13,4,1
99.0,0,17,3,1
112.0,0,12,2,1
89.6,0,10,3,1
154.0,0,21,0,1
45.0,0,22,5,1
35.0,0,13,3,1
44.0,0,9,2,3
345.0,0,14,3,1
630.0,0,10,0,1
31.59,0,10,4,2
495.0,0,15,3,1
145.6,0,15,1,4
121.0,0,22,6,1
134.4,0,12,6,1
99.0,0,19,0,1
55.0,0,22,1,6
84.0,0,14,5,1
55.0,0,13,2,1
67.2,0,11,0,1
132.0,0,11,1,1
99.0,0,23,4,1
46.0,0,22,3,1
156.8,0,10,5,2
34.5,0,17,4,1
57.5,1,12,4,1
34.5,0,7,1,3
57.5,0,22,6,1
20.0,0,22,3,1
99.0,0,21,2,2
78.4,0,12,0,1
23.0,0,9,3,1
154.0,0,15,1,1
154.0,0,23,1,3
132.0,0,14,3,1
154.0,0,10,1,2
84.0,0,18,3,1
34.5,0,16,4,1
156.8,0,23,0,1
62.1,0,19,5,1
250.0,1,16,6,20
88.0,0,21,2,3
16.5,0,18,1,1
154.0,0,17,4,1
112.0,0,9,1,2
132.0,0,11,3,1
110.0,0,10,0,1
49.5,0,17,3,1
121.0,0,18,2,1
46.0,0,1,0,1
99.0,0,17,3,2
156.8,0,17,0,1
112.0,0,8,4,1
77.0,0,21,4,1
336.0,0,0,5,3
78.4,0,10,3,2
220.0,0,23,2,1
36.66,0,15,1,1
123.3,0,0,2,3
80.0,1,0,4,2
17.24,1,13,1,8
23.68,0,13,0,1
99.0,0,20,4,1
35.01,0,17,3,1
165.0,0,21,0,1
20.0,0,23,6,1
43.0,0,19,1,1
23.0,0,19,3,1
104.5,0,0,1,1
286.0,0,17,6,1
336.0,0,9,1,1
44.8,0,14,0,2
78.4,0,14,0,1
56.0,0,11,2,1
28.75,0,19,6,2
92.0,0,18,2,1
73.07,0,23,4,1
143.0,0,17,0,1
36.66,0,19,3,1
20.0,0,12,2,1
132.25,0,15,1,2
352.0,0,14,0,1
154.0,0,19,0,1
16.5,0,12,5,1
27.5,0,23,0,1
23.0,0,23,2,2
145.6,0,13,0,3
44.8,0,12,0,1
69.0,0,23,0,2
78.4,0,12,1,1
172.75,0,20,0,1
112.0,0,21,6,2
154.0,0,15,0,2
50.75,0,14,2,3
264.0,0,12,4,1
121.0,0,11,1,1
67.2,0,9,2,1
57.5,0,11,0,2
143.0,0,9,4,1
132.0,0,19,3,1
112.0,1,23,2,6
99.0,0,19,0,1
77.0,0,17,3,6
132.0,0,13,3,1
10.0,0,10,1,1
115.0,0,17,0,2
264.0,0,10,2,2
268.8,0,15,1,1
35.0,0,14,5,1
145.6,0,16,4,1
103.5,0,15,2,1
198.0,0,19,4,1
462.0,0,15,4,1
121.0,0,9,5,1
89.6,0,19,1,1
70.0,0,19,3,1
121.0,0,17,3,1
154.0,0,15,4,1
10.0,0,17,4,1
123.3,0,21,5,1
